work_id	volume_file	volume_title	volume_date	prenom_auteur	nom_auteur	volume_edition_id	first_edition	first_edition_titre	first_edition_date	list_edition_bnf
324	gallica_btv1b8600186d	Le premier livre de Amadis de Gaule , qui traicte de maintes adventures d'armes &amp;amp; d'amours, qu'eurent plusieurs chevaliers &amp;amp; dames, tant du royaulme de la Grand Bretaigne, que d'aultres pays. Traduict nouvellement d'espagnol en francoys par le seigneur des Essars, Nicolas de Herberay	1544	Garci	Rodríguez de Montalvo	cb457750888	cb457750888	Le premier livre de Amadis de Gaule , qui traicte de maintes adventures d'armes &amp;amp; d'amours, qu'eurent plusieurs chevaliers &amp;amp; dames, tant du royaulme de la Grand Bretaigne, que d'aultres pays. Traduict nouvellement d'espagnol en francoys par le seigneur des Essars, Nicolas de Herberay	1544	cb457750888, cb36127665q, cb361276662, cb36127667d, cb36127667d, cb36127668r, cb361276693
325	gallica_bpt6k1510168k	Le Quatriesme livre d'Amadis de Gaule , auquel on peult voir quelle issue eut la guerre entreprise par le roy Lisuart contre Amadis...	1555	Garci	Rodríguez de Montalvo	cb36127689q	cb36127690x	Le Quatriesme livre d'Amadis de Gaule , auquel on peult voir quelle issue eut la guerre entreprise par le roy Lisuart contre Amadis...	1555	cb36127690x, cb36127689q, cb361276918, cb36127693z, cb36127692m, cb36127693z, cb361276949, cb36127695n, cb361276960
326	gallica_bpt6k54556z	Le Troisiesme livre d'Amadis de Gaule , mis en franc̜ois par le seigneur des Essars Nicolas de Herberay... Reveu, outre les precedentes impressions, &amp;amp; corrigé en une infinité de passages qui estoyent corrompuz...	1577	Garci	Rodríguez de Montalvo	cb361276871	cb36127680m	Le Tiers livre de Amadis de Gaule , contenant les guerres &amp;amp; discordz, qui survidrent [sic] en la grand Bretaigne, &amp;amp; es environs, a l'occasion du maulvais conseil que receut le roy Lysuart...	1542	cb36127680m, cb361276829, cb36127685b, cb361276840, cb36127683n, cb36127685b, cb36127686p, cb361276871
328	gallica_btv1b86001568	La Nouvelle d'un révérend père en Dieu et bon prélat de nostre mère saincte Église, demorant en Avignon, et le moyen comme il ressucita de mort à vie, avec le deschiffrement de ses tendres amourettes, faicte et composée par notable et scientifique personne, maistre Colin Royer,...	1546	Colin	Royer	cb31265710j	cb31265710j	La Nouvelle d'un révérend père en Dieu et bon prélat de nostre mère saincte Église, demorant en Avignon, et le moyen comme il ressucita de mort à vie, avec le deschiffrement de ses tendres amourettes, faicte et composée par notable et scientifique personne, maistre Colin Royer,...	1546	cb31265710j
329	gallica_bpt6k1231015	Les comptes du monde adventureux, où sont récitées plusieurs belles histoires mémorables ... par A. D. S. D.	1555	Antoine de	Saint-Denis	cb31279533t	cb31279533t	Les comptes du monde adventureux, où sont récitées plusieurs belles histoires mémorables ... par A. D. S. D.	1555	cb31279533t, cb312795345
329	gallica_btv1b86000061	Les comptes du monde adventureux, où sont récitées plusieurs belles histoires mémorables ... par A. D. S. D.	1555	Antoine de	Saint-Denis	cb31279533t	cb31279533t	Les comptes du monde adventureux, où sont récitées plusieurs belles histoires mémorables ... par A. D. S. D.	1555	cb31279533t, cb312795345
330	gallica_btv1b86000150	Les Cronicques et vertueux faitz du preux et vaillant prince Judas Machabeus (un des neuf preux très vaillant juif), et de ses quatre frères, Jan, Symon, Éléazar et Jonathas, tous nobles et hardis Machabées, enfans du grand pontife Matathias, lesquelz ont vaillamment bataillé pour soustenir la loi de Dieu, translatées de latin en françois par révérend et scientificque personne Charles de Sainct-Gelays	1556	Charles de	Saint-Gelais	cb31280899m	cb312809000	Les Cronicques et vertueux faitz du preux et vaillant prince Judas Machabeus (un des neuf preux très vaillant juif), et de ses quatre frères, Jan, Symon, Éléazar et Jonathas, tous nobles et hardis Machabées, enfans du grand pontife Matathias, lesquelz ont vaillamment bataillé pour soustenir la loi de Dieu, translatées de latin en françois par révérend et scientificque personne Charles de Sainct-Gelays	1556	cb312809000, cb31280899m
331	gallica_btv1b8600161k	La Prison damour laquelle traicte de lamour de Leriano et Laureole fait en espaignol [par Diego de San Pedro] puis translaté en tusquan [par Lelio Manfredi] et naguières en langage françoys. Ensemble plusieurs choses singulières á la louenge des dames. On les vend à Lyon sur le Rosne auprès de Nostre Dame de Confort cheulx Olivier Arnoullet. - À la fin : Cy finist ce present livre intitulé la Prison d'amour. Imprimé à Lyon par Olivier Arnoullet l'an mil CCCCCXXVIII y le XI davril	1528	Diego de	San Pedro	cb31295912d	cb312959112	La prison damours laquelle traicte de lamour de Leriano &amp;amp; Laureole , faict en espaignol, puis translaté en tusquan et naguères en langage françois. Ensemble plusieurs choses singulières à la louenge des dames. Imprimé nouvellement	1526	cb312959112, cb31295912d
332	NA	NA	NA	Diego de	San Pedro	NA	cb31295913r	Petit traité de Arnalte et Lucenda, autresfois traduit de langue espaignole en la françoyse, &amp;amp; intitulé l'Amant maltraité de s'amye : par le seigneur Des Essars Nicolas de Herberay, Commissaire ordinaire de l'artilerie du Roy. Acuerdo Olvido.	1546	cb31295913r
333	gallica_btv1b8600028m	Les Enthousiasmes, ou Éprises amoureuses, de P. de Sapet	1556	P. de	Sapet	cb31297706d	cb31297706d	Les Enthousiasmes, ou Éprises amoureuses, de P. de Sapet	1556	cb31297706d
334	gallica_bpt6k54550w	[Le Douziéme livre d'Amadis de Gaule , traduit nouvellement d'espagnol en franc̜ois : contenant quelle fin prindrent les loyalles amours d'Agesilan de Colchos, et de la princesse Diane...]	1560	Feliciano de	Silva	NA	cb31738316g	[Le Douziéme livre d'Amadis de Gaule , traduit nouvellement d'espagnol en franc̜ois : contenant quelle fin prindrent les loyalles amours d'Agesilan de Colchos, et de la princesse Diane...]	1560	cb31738316g, cb31738316g
335	gallica_bpt6k1510262f	L'Onzieme livre d'Amadis de Gaule , traduit d'espagnol en francoys, continuant les entreprises chevalereuses et aventures estranges, tant de luy que des princes de son sang...	1559	Feliciano de	Silva	cb36127750z	cb36127748d	L'Onzieme livre d'Amadis de Gaule , traduit d'espagnol en francoys, continuant les entreprises chevalereuses et aventures estranges, tant de luy que des princes de son sang...	1554	cb36127748d, cb36127749r, cb36127750z, cb361277519, cb36127752n, cb36127752n, cb361277530, cb36127754b, cb36127755p
335	gallica_btv1b8600065w	L'Onzieme livre d'Amadis de Gaule , traduit d'espagnol en francoys, continuant les entreprises chevalereuses et aventures estranges, tant de luy que des princes de son sang...	1554	Feliciano de	Silva	cb36127748d	cb36127748d	L'Onzieme livre d'Amadis de Gaule , traduit d'espagnol en francoys, continuant les entreprises chevalereuses et aventures estranges, tant de luy que des princes de son sang...	1554	cb36127748d, cb36127749r, cb36127750z, cb361277519, cb36127752n, cb36127752n, cb361277530, cb36127754b, cb36127755p
336	gallica_btv1b8600064g	Le Dixiesme livre d'Amadis de Gaule , auquel (continuant les haultz faitz d'armes... de dom Florisel de Niquée...) est traité de la furieuse guerre qui fut entre les princes gaulois &amp;amp; grecz pour le recouvrement de la belle Helene d'Apolonie... Traduit nouvellement d'hespagnol en franc̜oys	1555	Feliciano de	Silva	cb36127743p	cb36127742b	Le Dixiesme livre d'Amadis de Gaule , auquel (continuant les haultz faitz d'armes... de dom Florisel de Niquée...) est traité de la furieuse guerre qui fut entre les princes gaulois &amp;amp; grecz pour le recouvrement de la belle Helene d'Apolonie... Traduit nouvellement d'hespagnol en franc̜oys	1555	cb36127742b, cb36127743p, cb361277441, cb36127745c, cb36127746q, cb361277472
337	gallica_btv1b86000669	Le Douziesme livre d'Amadis de Gaule , contenant quelle fin prindrent les loyalles amours d'Agesilan de Colchos, et de la princesse Diane... Traduyt nouvellement d'espagnol en franc̜oys	1556	Feliciano de	Silva	cb361277561	cb36127757c	Le Douziesme livre d'Amadis de Gaule , contenant quelle fin prindrent les loyalles amours d'Agesilan de Colchos, et de la princesse Diane... Traduyt nouvellement d'espagnol en franc̜oys	1556	cb36127757c, cb361277561, cb36127758q, cb361277608, cb36127761m, cb36127762z
338	gallica_bpt6k15101608	Le Huitiesme livre d'Amadis de Gaule , auquel sont recitées les hautes prouesses et faitz merveilleux d'Amadis de Grece surnommé le chevalier de l'ardante espée : mis en franc̜oys par le seigneur des Essars N. de Herberay...	1548	Feliciano de	Silva	cb36127728s	cb36127728s	Le Huitiesme livre d'Amadis de Gaule , auquel sont recitées les hautes prouesses et faitz merveilleux d'Amadis de Grece surnommé le chevalier de l'ardante espée : mis en franc̜oys par le seigneur des Essars N. de Herberay...	1548	cb36127728s, cb36127727f, cb361277263, cb361277294, cb35782481b, cb36127731p, cb36127730b, cb361277321, cb36127733c, cb36127734q
338	gallica_bpt6k1525953q	Le huitiesme livre d'Amadis de Gaule mis en francoys par le seigneur des Essars Nicolas de Herberay,...	1550	Feliciano de	Silva	cb35782481b	cb36127728s	Le Huitiesme livre d'Amadis de Gaule , auquel sont recitées les hautes prouesses et faitz merveilleux d'Amadis de Grece surnommé le chevalier de l'ardante espée : mis en franc̜oys par le seigneur des Essars N. de Herberay...	1548	cb36127728s, cb36127727f, cb361277263, cb361277294, cb35782481b, cb36127731p, cb36127730b, cb361277321, cb36127733c, cb36127734q
338	gallica_btv1b86000402	Le Huitiesme livre d'Amadis de Gaule , auquel sont recitées les hautes prouesses et faitz merveilleux d'Amadis de Grece, surnommé le chevalier de l'ardante espée : mis en franc̜oys par le seigneur des Essars N. de Herberay...	1548	Feliciano de	Silva	cb361277263	cb36127728s	Le Huitiesme livre d'Amadis de Gaule , auquel sont recitées les hautes prouesses et faitz merveilleux d'Amadis de Grece surnommé le chevalier de l'ardante espée : mis en franc̜oys par le seigneur des Essars N. de Herberay...	1548	cb36127728s, cb36127727f, cb361277263, cb361277294, cb35782481b, cb36127731p, cb36127730b, cb361277321, cb36127733c, cb36127734q
339	gallica_btv1b8600041g	Le Neufiesme livre d'Amadis de Gaule , auquel sont contenuz les gestes de dom Florisel de Niquée... filz d'Amadis de Grece... reveu, corrigé &amp;amp; rendu en nostre vulgaire franc̜oys mieux que par cy devant par Claude Colet Champenois	1553	Feliciano de	Silva	cb36127736d	cb361277352	Le Neufiesme livre d'Amadis de Gaule , auquel sont contenuz les gestes de dom Florisel de Niquée... filz d'Amadis de Grece... reveu, corrigé &amp;amp; rendu en nostre vulgaire franc̜oys mieux que par cy devant par Claude Colet Champenois	1551	cb361277352, cb361277352, cb361277352, cb36127736d, cb36127737r, cb361277383, cb36127739f, cb36127740n, cb361277410
340	gallica_bpt6k54552k	Le Quatorzieme livre d'Amadis de Gaule , traittant les hauts faits d'armes &amp;amp; amours extremes du prince Sylves de la Selve... Dedié à... Henriete de Cleves duchesse de Nevers	1575	Feliciano de	Silva	NA	cb314724069	Le Quatorzieme livre d'Amadis de Gaule , traitant des gestes &amp;amp; genereux faicts d'armes &amp;amp; d'amours de plusieurs grands princes &amp;amp; seigneurs, specialement du... prince don Silves de la Selve, filz de l'empereur Amadis de Grece... Nouvellement mis en francois par Antoine Tyron	1574	cb314724069, cb361277681, cb36127769c
341	gallica_bpt6k53163w	Le Quinziesme livre d'Amadis de Gaule , continuant les hauts faits d'armes &amp;amp; amours de dom Silves de la Selve &amp;amp; de maints autres notables chevaliers... Mis en franc̜ois par Gabriel Chappuys...	1577	Feliciano de	Silva	NA	cb36127770k	Le Quinziesme livre d'Amadis de Gaule , continuant les hauts faits d'armes &amp;amp; amours de dom Silves de la Selve &amp;amp; de maints autres notables chevaliers... Mis en franc̜ois par Gabriel Chappuys...	1577	cb36127770k, cb36127771x
342	gallica_bpt6k15101623	Le Septiesme livre d'Amadis de Gaule , histoire tres excellente d'Amadis de Grece, surnommé le chevalier de l'ardante espée, filz de Lisuart...  mis en franc̜oys par le seigneur des Essars Nicolas de Herberay...	1546	Feliciano de	Silva	cb36127719t	cb36127719t	Le Septiesme livre d'Amadis de Gaule , histoire tres excellente d'Amadis de Grece, surnommé le chevalier de l'ardante espée, filz de Lisuart...  mis en franc̜oys par le seigneur des Essars Nicolas de Herberay...	1546	cb36127719t, cb36127716s, cb361277174, cb35782479s, cb36127718g, cb36127721c, cb361277201, cb36127722q, cb361277232, cb36127724d, cb36127725r
342	gallica_bpt6k1525951w	Le septiesme livre d'Amadis de Gaule mis en francoys par le seigneur des Essars Nicolas de Herberay,...	1550	Feliciano de	Silva	cb35782479s	cb36127719t	Le Septiesme livre d'Amadis de Gaule , histoire tres excellente d'Amadis de Grece, surnommé le chevalier de l'ardante espée, filz de Lisuart...  mis en franc̜oys par le seigneur des Essars Nicolas de Herberay...	1546	cb36127719t, cb36127716s, cb361277174, cb35782479s, cb36127718g, cb36127721c, cb361277201, cb36127722q, cb361277232, cb36127724d, cb36127725r
342	gallica_btv1b8600039d	Le Septiesme livre d'Amadis de Gaule , histoire tres excellente d'Amadis de Grece, surnommé le chevalier de l'ardante espée, filz de Lisuart... : mis en franc̜oys par le seigneur des Essars Nicolas de Herberay...	1546	Feliciano de	Silva	cb36127716s	cb36127719t	Le Septiesme livre d'Amadis de Gaule , histoire tres excellente d'Amadis de Grece, surnommé le chevalier de l'ardante espée, filz de Lisuart...  mis en franc̜oys par le seigneur des Essars Nicolas de Herberay...	1546	cb36127719t, cb36127716s, cb361277174, cb35782479s, cb36127718g, cb36127721c, cb361277201, cb36127722q, cb361277232, cb36127724d, cb36127725r
343	gallica_btv1b8600191q	Le Sixiesme livre d'Amadis de Gaule , qui traicte amplement des grands faicts d'armes, &amp;amp; adventures estranges, tant de Perion son filz, que de Lisuart de Graece... Hystoire... mise en franc̜oys par le seigneur des Essars, Nicolas de Herberay...	1545	Feliciano de	Silva	cb361277054	cb36127706g	Le Sixiesme livre d'Amadis de Gaule , qui traicte amplement des grands faicts d'armes, &amp;amp; adventures estranges, tant de Perion son filz, que de Lisuart de Graece... Hystoire... mise en franc̜oys par le seigneur des Essars, Nicolas de Herberay...	1545	cb36127706g, cb361277054, cb36127709h, cb36127707t, cb361277085, cb36127710q, cb361277112, cb36127712d, cb36127713r, cb361277143, cb36127715f
344	gallica_bpt6k529704	Le Treziesme livre d'Amadis de Gaule : traduit nouvellement d'espagnol en franc̜ois, par I. G. P. Traittant les hauts faits d'armes du gentil chevalier Sylves de la Selve, filz de l'empereur Amadis de Grece... Adressé à ma dame la contesse de Retz	1576	Feliciano de	Silva	NA	cb361277639	Le Trezieme livre d'Amadis de Gaule traittant les hauts faits d'armes du gentil chevalier Sylves de la Selve fils de l'empereur Amadis de Grece... Traduit nouvellement d'espaignol en franc̜ois par I. G. P. Addressé à madame la comtesse de Rectz	1571	cb361277639, cb36127764n, cb361277650, cb36127766b
345	gbooks_zmhLAAAAcAAJ	Les Facécieuses Nuicts	1601	Gianfrancesco	Straparola	NA	cb35781894j	Les facecieuses nuictz du seigneur Ian Francois Straparole # Aveq les Fables &amp;amp; Enigmes, racontées par deux jeunes gētilzhommes, &amp;amp; dix Damoiselles. Nouvellement traduittes d'Italien en François, par Ian Louveau. ..	1560	cb35781894j, cb314123779
